order_id,customer_id,order_date,product_id,quantity,unit_price,discount_pct,net_revenue,channel,month
O014011,C0363,2024-03-27,P008,1,25.0,0.0,25.0,DTC,2024-03
O014012,C1515,2025-02-25,P011,1,20.0,0.0,20.0,DTC,2025-02
O014013,C2722,2025-03-16,P006,2,25.0,0.15,42.5,DTC,2025-03
O014014,C2937,2025-05-17,P004,1,32.0,0.0,32.0,DTC,2025-05
O014015,C2758,2025-04-20,P010,2,28.0,0.05,53.2,DTC,2025-04
O014016,C2237,2025-11-09,P001,1,25.0,0.0,25.0,Subscription,2025-11
O014017,C1208,2024-05-16,P010,1,28.0,0.0,28.0,Subscription,2024-05
O014018,C2789,2024-04-04,P010,1,28.0,0.15,23.8,DTC,2024-04
O014019,C2911,2025-08-04,P007,1,32.0,0.0,32.0,DTC,2025-08
O014020,C1369,2024-09-25,P010,1,28.0,0.0,28.0,DTC,2024-09
O014021,C1688,2024-07-24,P003,1,25.0,0.0,25.0,Subscription,2024-07
O014022,C1206,2025-03-12,P004,1,32.0,0.0,32.0,DTC,2025-03
O014023,C1777,2024-07-08,P010,1,28.0,0.0,28.0,Subscription,2024-07
O014024,C1883,2024-04-04,P007,1,32.0,0.0,32.0,Subscription,2024-04
O014025,C2860,2024-03-21,P001,1,25.0,0.0,25.0,Subscription,2024-03
O014026,C2495,2025-05-26,P012,1,79.0,0.0,79.0,DTC,2025-05
O014027,C0451,2024-11-01,P010,1,28.0,0.0,28.0,DTC,2024-11
O014028,C2707,2024-07-29,P004,3,32.0,0.0,96.0,DTC,2024-07
O014029,C0360,2024-08-08,P010,1,28.0,0.1,25.2,Subscription,2024-08
O014030,C0985,2024-02-18,P002,1,25.0,0.05,23.75,DTC,2024-02
O014031,C1319,2025-04-13,P008,1,25.0,0.0,25.0,DTC,2025-04
O014032,C1377,2024-01-12,P008,1,25.0,0.0,25.0,DTC,2024-01
O014033,C1374,2024-04-26,P004,1,32.0,0.0,32.0,DTC,2024-04
O014034,C1206,2024-03-10,P012,2,79.0,0.1,142.2,DTC,2024-03
O014035,C0222,2024-07-04,P001,2,25.0,0.0,50.0,Subscription,2024-07
O014036,C0777,2024-05-10,P009,1,32.0,0.0,32.0,Subscription,2024-05
O014037,C0432,2025-07-25,P003,1,25.0,0.0,25.0,DTC,2025-07
O014038,C0785,2024-05-07,P001,2,25.0,0.0,50.0,DTC,2024-05
O014039,C0875,2025-09-15,P008,1,25.0,0.05,23.75,DTC,2025-09
O014040,C0156,2025-07-19,P006,1,25.0,0.1,22.5,DTC,2025-07
O014041,C2718,2025-10-02,P012,2,79.0,0.0,158.0,DTC,2025-10
O014042,C2906,2025-03-26,P009,1,32.0,0.05,30.4,DTC,2025-03
O014043,C0084,2025-07-18,P003,2,25.0,0.0,50.0,Subscription,2025-07
O014044,C0711,2024-06-03,P001,1,25.0,0.0,25.0,DTC,2024-06
O014045,C1228,2024-09-21,P003,1,25.0,0.1,22.5,DTC,2024-09
O014046,C0749,2024-10-24,P005,1,25.0,0.05,23.75,DTC,2024-10
O014047,C2220,2025-02-28,P003,2,25.0,0.0,50.0,DTC,2025-02
O014048,C1979,2024-02-16,P007,1,32.0,0.0,32.0,DTC,2024-02
O014049,C1650,2024-10-13,P010,2,28.0,0.0,56.0,Subscription,2024-10
O014050,C0828,2025-01-04,P012,1,79.0,0.1,71.1,DTC,2025-01
O014051,C2134,2024-05-20,P007,1,32.0,0.15,27.2,DTC,2024-05
O014052,C0001,2024-11-20,P007,1,32.0,0.0,32.0,DTC,2024-11
O014053,C0955,2025-04-09,P007,2,32.0,0.15,54.4,DTC,2025-04
O014054,C0725,2024-07-06,P011,1,20.0,0.0,20.0,DTC,2024-07
O014055,C0279,2024-07-26,P011,2,20.0,0.1,36.0,DTC,2024-07
O014056,C1354,2025-01-11,P010,2,28.0,0.0,56.0,DTC,2025-01
O014057,C1454,2024-07-05,P005,1,25.0,0.0,25.0,Subscription,2024-07
O014058,C1768,2025-12-13,P008,1,25.0,0.0,25.0,Subscription,2025-12
O014059,C2209,2025-06-24,P010,1,28.0,0.15,23.8,Subscription,2025-06
O014060,C1166,2024-11-21,P002,1,25.0,0.0,25.0,DTC,2024-11
O014061,C2323,2025-07-09,P012,1,79.0,0.0,79.0,DTC,2025-07
O014062,C2984,2025-12-13,P011,2,20.0,0.1,36.0,DTC,2025-12
O014063,C2502,2024-04-16,P009,1,32.0,0.05,30.4,DTC,2024-04
O014064,C1772,2024-11-22,P003,1,25.0,0.15,21.25,DTC,2024-11
O014065,C2717,2024-12-16,P002,1,25.0,0.0,25.0,DTC,2024-12
O014066,C2070,2024-02-19,P005,1,25.0,0.0,25.0,DTC,2024-02
O014067,C2175,2024-04-27,P006,1,25.0,0.0,25.0,DTC,2024-04
O014068,C0602,2024-05-23,P005,1,25.0,0.0,25.0,DTC,2024-05
O014069,C0432,2024-06-05,P005,1,25.0,0.0,25.0,DTC,2024-06
O014070,C0772,2025-12-30,P002,2,25.0,0.15,42.5,DTC,2025-12
O014071,C1844,2024-12-07,P010,1,28.0,0.0,28.0,DTC,2024-12
O014072,C0149,2025-01-12,P004,1,32.0,0.0,32.0,DTC,2025-01
O014073,C0443,2024-03-07,P004,1,32.0,0.15,27.2,DTC,2024-03
O014074,C0124,2024-06-17,P002,1,25.0,0.15,21.25,DTC,2024-06
O014075,C0012,2025-03-28,P005,1,25.0,0.0,25.0,DTC,2025-03
O014076,C1982,2025-04-12,P006,2,25.0,0.05,47.5,DTC,2025-04
O014077,C0425,2024-07-17,P004,1,32.0,0.05,30.4,DTC,2024-07
O014078,C0768,2024-09-15,P008,1,25.0,0.0,25.0,DTC,2024-09
O014079,C2378,2025-04-09,P008,1,25.0,0.15,21.25,DTC,2025-04
O014080,C1690,2025-07-14,P008,1,25.0,0.15,21.25,DTC,2025-07
O014081,C1585,2025-09-21,P002,2,25.0,0.0,50.0,DTC,2025-09
O014082,C0404,2024-10-14,P012,1,79.0,0.15,67.15,DTC,2024-10
O014083,C2641,2024-11-11,P012,1,79.0,0.0,79.0,DTC,2024-11
O014084,C1874,2024-01-06,P004,1,32.0,0.0,32.0,DTC,2024-01
O014085,C0975,2024-12-24,P003,1,25.0,0.0,25.0,DTC,2024-12
O014086,C2211,2025-02-17,P003,1,25.0,0.0,25.0,DTC,2025-02
O014087,C1804,2024-10-22,P002,1,25.0,0.0,25.0,DTC,2024-10
O014088,C2795,2024-07-14,P005,2,25.0,0.1,45.0,DTC,2024-07
O014089,C0894,2025-06-20,P012,1,79.0,0.1,71.1,DTC,2025-06
O014090,C1186,2024-06-22,P008,1,25.0,0.0,25.0,DTC,2024-06
O014091,C0034,2025-12-28,P012,1,79.0,0.0,79.0,DTC,2025-12
O014092,C2454,2025-12-15,P012,1,79.0,0.0,79.0,Subscription,2025-12
O014093,C2458,2024-03-08,P001,1,25.0,0.0,25.0,DTC,2024-03
O014094,C0656,2024-10-08,P007,1,32.0,0.0,32.0,DTC,2024-10
O014095,C1955,2024-03-02,P001,2,25.0,0.0,50.0,DTC,2024-03
O014096,C1080,2025-09-11,P002,1,25.0,0.0,25.0,DTC,2025-09
O014097,C2415,2025-10-31,P007,1,32.0,0.0,32.0,Subscription,2025-10
O014098,C1815,2025-03-19,P008,2,25.0,0.0,50.0,DTC,2025-03
O014099,C1603,2025-06-20,P007,3,32.0,0.0,96.0,DTC,2025-06
O014100,C1937,2024-03-19,P012,2,79.0,0.0,158.0,Subscription,2024-03
O014101,C2395,2024-01-27,P005,1,25.0,0.0,25.0,DTC,2024-01
O014102,C0688,2024-02-22,P011,1,20.0,0.15,17.0,DTC,2024-02
O014103,C1794,2024-05-19,P011,3,20.0,0.0,60.0,Subscription,2024-05
O014104,C2398,2024-11-02,P011,2,20.0,0.0,40.0,DTC,2024-11
O014105,C1704,2024-05-13,P010,1,28.0,0.0,28.0,DTC,2024-05
O014106,C0587,2024-11-12,P007,2,32.0,0.0,64.0,DTC,2024-11
O014107,C1329,2025-11-05,P008,1,25.0,0.1,22.5,Subscription,2025-11
O014108,C0392,2024-03-14,P012,1,79.0,0.15,67.15,Subscription,2024-03
O014109,C2332,2025-11-29,P002,1,25.0,0.0,25.0,DTC,2025-11
O014110,C0909,2025-06-10,P005,1,25.0,0.15,21.25,DTC,2025-06
O014111,C0571,2024-06-18,P011,1,20.0,0.0,20.0,DTC,2024-06
O014112,C2411,2024-12-02,P001,3,25.0,0.0,75.0,DTC,2024-12
O014113,C2070,2024-11-06,P010,1,28.0,0.0,28.0,DTC,2024-11
O014114,C2283,2024-02-24,P006,1,25.0,0.0,25.0,DTC,2024-02
O014115,C1214,2025-07-08,P012,1,79.0,0.0,79.0,DTC,2025-07
O014116,C1303,2025-10-13,P006,1,25.0,0.0,25.0,DTC,2025-10
O014117,C1999,2024-07-06,P004,1,32.0,0.15,27.2,DTC,2024-07
O014118,C1532,2024-10-11,P003,2,25.0,0.0,50.0,Subscription,2024-10
O014119,C0061,2025-05-14,P001,1,25.0,0.0,25.0,Subscription,2025-05
O014120,C0935,2024-08-09,P009,1,32.0,0.0,32.0,DTC,2024-08
O014121,C1067,2024-04-21,P002,1,25.0,0.0,25.0,DTC,2024-04
O014122,C1678,2025-05-06,P007,1,32.0,0.0,32.0,DTC,2025-05
O014123,C0798,2024-03-03,P012,1,79.0,0.1,71.1,Subscription,2024-03
O014124,C0361,2025-04-19,P004,1,32.0,0.0,32.0,Subscription,2025-04
O014125,C0772,2024-09-10,P011,2,20.0,0.15,34.0,DTC,2024-09
O014126,C2066,2025-06-25,P005,1,25.0,0.05,23.75,DTC,2025-06
O014127,C1965,2025-10-27,P005,1,25.0,0.05,23.75,DTC,2025-10
O014128,C0405,2025-02-27,P012,1,79.0,0.0,79.0,Subscription,2025-02
O014129,C1703,2025-04-21,P008,1,25.0,0.0,25.0,DTC,2025-04
O014130,C2378,2025-04-06,P007,1,32.0,0.0,32.0,Subscription,2025-04
O014131,C0214,2024-07-05,P005,2,25.0,0.0,50.0,Subscription,2024-07
O014132,C2060,2024-09-26,P004,3,32.0,0.0,96.0,DTC,2024-09
O014133,C2916,2025-02-14,P002,2,25.0,0.0,50.0,DTC,2025-02
O014134,C0747,2025-05-17,P009,1,32.0,0.0,32.0,DTC,2025-05
O014135,C2418,2024-02-09,P001,1,25.0,0.0,25.0,Subscription,2024-02
O014136,C1204,2024-10-25,P009,1,32.0,0.0,32.0,Subscription,2024-10
O014137,C0373,2025-08-27,P011,1,20.0,0.0,20.0,Subscription,2025-08
O014138,C0545,2025-09-09,P003,1,25.0,0.0,25.0,DTC,2025-09
O014139,C1419,2025-11-12,P006,1,25.0,0.05,23.75,DTC,2025-11
O014140,C0953,2025-06-27,P003,1,25.0,0.0,25.0,DTC,2025-06
O014141,C2649,2024-10-14,P004,2,32.0,0.0,64.0,DTC,2024-10
O014142,C0018,2024-11-02,P009,1,32.0,0.0,32.0,DTC,2024-11
O014143,C1811,2024-04-04,P009,1,32.0,0.0,32.0,DTC,2024-04
O014144,C1274,2025-05-13,P005,1,25.0,0.1,22.5,DTC,2025-05
O014145,C1659,2025-08-18,P010,1,28.0,0.0,28.0,DTC,2025-08
O014146,C1262,2024-04-27,P011,1,20.0,0.0,20.0,DTC,2024-04
O014147,C1489,2025-12-23,P004,2,32.0,0.0,64.0,DTC,2025-12
O014148,C0302,2024-02-08,P001,1,25.0,0.0,25.0,DTC,2024-02
O014149,C1402,2024-09-01,P008,1,25.0,0.05,23.75,DTC,2024-09
O014150,C0717,2024-11-03,P008,2,25.0,0.0,50.0,Subscription,2024-11
O014151,C0486,2024-07-01,P007,2,32.0,0.0,64.0,DTC,2024-07
O014152,C0303,2025-09-27,P008,1,25.0,0.0,25.0,DTC,2025-09
O014153,C2522,2025-05-31,P006,1,25.0,0.0,25.0,DTC,2025-05
O014154,C0856,2024-05-08,P011,2,20.0,0.0,40.0,DTC,2024-05
O014155,C1231,2024-01-27,P003,1,25.0,0.05,23.75,DTC,2024-01
O014156,C1692,2024-06-08,P010,1,28.0,0.0,28.0,DTC,2024-06
O014157,C1161,2025-01-05,P009,3,32.0,0.0,96.0,DTC,2025-01
O014158,C1650,2024-08-16,P010,1,28.0,0.0,28.0,DTC,2024-08
O014159,C2972,2025-08-13,P001,1,25.0,0.0,25.0,DTC,2025-08
O014160,C2086,2024-05-25,P003,2,25.0,0.0,50.0,DTC,2024-05
O014161,C0281,2025-06-29,P007,2,32.0,0.0,64.0,DTC,2025-06
O014162,C2993,2024-12-27,P008,2,25.0,0.0,50.0,DTC,2024-12
O014163,C2941,2025-09-21,P007,1,32.0,0.0,32.0,DTC,2025-09
O014164,C2243,2025-06-04,P007,1,32.0,0.0,32.0,DTC,2025-06
O014165,C2505,2024-09-05,P011,1,20.0,0.05,19.0,Subscription,2024-09
O014166,C1078,2024-05-17,P011,2,20.0,0.0,40.0,DTC,2024-05
O014167,C0044,2025-10-15,P002,1,25.0,0.0,25.0,DTC,2025-10
O014168,C0186,2025-09-30,P005,1,25.0,0.05,23.75,DTC,2025-09
O014169,C0711,2024-01-13,P009,3,32.0,0.15,81.6,DTC,2024-01
O014170,C1479,2025-02-14,P006,2,25.0,0.0,50.0,DTC,2025-02
O014171,C1694,2024-07-23,P012,1,79.0,0.0,79.0,DTC,2024-07
O014172,C0009,2024-07-18,P009,1,32.0,0.0,32.0,DTC,2024-07
O014173,C2627,2024-12-22,P008,1,25.0,0.1,22.5,DTC,2024-12
O014174,C0679,2024-02-05,P002,2,25.0,0.0,50.0,DTC,2024-02
O014175,C0678,2024-01-24,P002,2,25.0,0.0,50.0,Subscription,2024-01
O014176,C0997,2024-11-21,P011,1,20.0,0.0,20.0,Subscription,2024-11
O014177,C0843,2025-01-06,P007,3,32.0,0.05,91.2,DTC,2025-01
O014178,C2821,2025-01-31,P008,1,25.0,0.0,25.0,DTC,2025-01
O014179,C0664,2024-03-20,P005,1,25.0,0.15,21.25,DTC,2024-03
O014180,C0185,2024-10-14,P009,2,32.0,0.0,64.0,Subscription,2024-10
O014181,C2828,2025-06-04,P009,1,32.0,0.0,32.0,Subscription,2025-06
O014182,C0388,2025-08-13,P010,2,28.0,0.0,56.0,DTC,2025-08
O014183,C0814,2025-04-04,P011,1,20.0,0.15,17.0,DTC,2025-04
O014184,C2211,2025-07-29,P012,1,79.0,0.15,67.15,DTC,2025-07
O014185,C1924,2024-10-25,P010,2,28.0,0.0,56.0,DTC,2024-10
O014186,C1059,2025-12-14,P009,1,32.0,0.05,30.4,DTC,2025-12
O014187,C1363,2024-06-18,P007,2,32.0,0.0,64.0,DTC,2024-06
O014188,C1675,2025-12-06,P008,1,25.0,0.0,25.0,DTC,2025-12
O014189,C2372,2025-08-13,P010,2,28.0,0.0,56.0,DTC,2025-08
O014190,C2320,2024-02-20,P011,1,20.0,0.0,20.0,DTC,2024-02
O014191,C1763,2025-01-14,P007,1,32.0,0.0,32.0,DTC,2025-01
O014192,C2254,2025-07-02,P008,1,25.0,0.0,25.0,DTC,2025-07
O014193,C1402,2024-06-28,P005,2,25.0,0.0,50.0,DTC,2024-06
O014194,C1806,2024-08-28,P006,1,25.0,0.0,25.0,DTC,2024-08
O014195,C0728,2024-03-03,P011,2,20.0,0.0,40.0,Subscription,2024-03
O014196,C2510,2024-07-22,P008,2,25.0,0.0,50.0,DTC,2024-07
O014197,C1851,2024-05-23,P004,2,32.0,0.0,64.0,DTC,2024-05
O014198,C2847,2025-08-04,P006,1,25.0,0.0,25.0,DTC,2025-08
O014199,C2809,2025-09-09,P002,1,25.0,0.0,25.0,DTC,2025-09
O014200,C2059,2025-12-06,P001,1,25.0,0.05,23.75,DTC,2025-12
O014201,C2934,2025-01-21,P008,1,25.0,0.0,25.0,Subscription,2025-01
O014202,C1731,2025-10-24,P011,2,20.0,0.0,40.0,DTC,2025-10
O014203,C2657,2025-07-28,P009,1,32.0,0.0,32.0,DTC,2025-07
O014204,C2467,2024-11-10,P012,1,79.0,0.0,79.0,DTC,2024-11
O014205,C2172,2025-08-28,P008,1,25.0,0.0,25.0,DTC,2025-08
O014206,C2185,2024-05-13,P010,1,28.0,0.15,23.8,Subscription,2024-05
O014207,C0553,2024-06-13,P005,1,25.0,0.15,21.25,Subscription,2024-06
O014208,C2775,2024-06-12,P012,1,79.0,0.0,79.0,DTC,2024-06
O014209,C1206,2025-07-04,P002,1,25.0,0.1,22.5,DTC,2025-07
O014210,C2730,2025-09-14,P012,1,79.0,0.0,79.0,DTC,2025-09
O014211,C2264,2025-01-31,P004,2,32.0,0.0,64.0,DTC,2025-01
O014212,C1610,2024-07-29,P012,2,79.0,0.0,158.0,DTC,2024-07
O014213,C1944,2025-10-24,P006,1,25.0,0.0,25.0,DTC,2025-10
O014214,C2753,2025-03-28,P007,1,32.0,0.0,32.0,Subscription,2025-03
O014215,C2790,2024-03-21,P003,1,25.0,0.0,25.0,DTC,2024-03
O014216,C0894,2024-03-23,P003,2,25.0,0.1,45.0,DTC,2024-03
O014217,C2856,2025-05-25,P005,1,25.0,0.0,25.0,Subscription,2025-05
O014218,C1456,2025-03-23,P006,1,25.0,0.0,25.0,DTC,2025-03
O014219,C1572,2025-02-18,P002,1,25.0,0.0,25.0,DTC,2025-02
O014220,C2702,2024-03-01,P009,1,32.0,0.0,32.0,Subscription,2024-03
O014221,C1161,2025-06-25,P012,3,79.0,0.0,237.0,Subscription,2025-06
O014222,C2377,2025-03-19,P010,1,28.0,0.05,26.6,DTC,2025-03
O014223,C1337,2025-05-13,P001,1,25.0,0.0,25.0,DTC,2025-05
O014224,C2416,2024-12-23,P001,3,25.0,0.0,75.0,DTC,2024-12
O014225,C2216,2025-03-06,P010,2,28.0,0.0,56.0,DTC,2025-03
O014226,C2114,2024-12-04,P012,1,79.0,0.0,79.0,DTC,2024-12
O014227,C1822,2025-02-10,P005,1,25.0,0.0,25.0,DTC,2025-02
O014228,C2644,2024-09-23,P009,3,32.0,0.0,96.0,DTC,2024-09
O014229,C1045,2024-01-18,P003,3,25.0,0.05,71.25,DTC,2024-01
O014230,C1018,2025-11-01,P009,1,32.0,0.0,32.0,DTC,2025-11
O014231,C0289,2024-12-09,P004,1,32.0,0.0,32.0,DTC,2024-12
O014232,C0330,2025-02-02,P004,1,32.0,0.1,28.8,DTC,2025-02
O014233,C2777,2025-02-18,P009,1,32.0,0.15,27.2,DTC,2025-02
O014234,C2338,2025-04-01,P004,1,32.0,0.05,30.4,DTC,2025-04
O014235,C0340,2024-10-13,P004,2,32.0,0.0,64.0,Subscription,2024-10
O014236,C0759,2024-02-07,P010,2,28.0,0.0,56.0,DTC,2024-02
O014237,C1064,2025-06-17,P009,1,32.0,0.15,27.2,DTC,2025-06
O014238,C0098,2024-05-16,P005,1,25.0,0.0,25.0,Subscription,2024-05
O014239,C0724,2025-07-24,P012,1,79.0,0.15,67.15,DTC,2025-07
O014240,C1667,2025-07-08,P009,1,32.0,0.0,32.0,DTC,2025-07
O014241,C0028,2024-02-16,P005,2,25.0,0.0,50.0,DTC,2024-02
O014242,C1801,2024-01-03,P012,1,79.0,0.0,79.0,DTC,2024-01
O014243,C1389,2025-09-04,P004,2,32.0,0.0,64.0,DTC,2025-09
O014244,C0846,2025-08-09,P010,1,28.0,0.0,28.0,DTC,2025-08
O014245,C2374,2024-11-23,P004,1,32.0,0.0,32.0,DTC,2024-11
O014246,C1667,2024-07-19,P001,1,25.0,0.0,25.0,DTC,2024-07
O014247,C0523,2024-09-25,P009,1,32.0,0.0,32.0,DTC,2024-09
O014248,C1904,2025-01-28,P009,1,32.0,0.0,32.0,DTC,2025-01
O014249,C2729,2024-05-21,P011,1,20.0,0.0,20.0,Subscription,2024-05
O014250,C1401,2025-04-07,P007,1,32.0,0.0,32.0,DTC,2025-04
O014251,C2756,2025-06-23,P012,1,79.0,0.0,79.0,DTC,2025-06
O014252,C1762,2025-05-14,P007,1,32.0,0.05,30.4,DTC,2025-05
O014253,C0495,2024-04-27,P007,1,32.0,0.0,32.0,DTC,2024-04
O014254,C2497,2024-05-05,P003,1,25.0,0.0,25.0,DTC,2024-05
O014255,C2919,2024-12-24,P001,2,25.0,0.0,50.0,DTC,2024-12
O014256,C1329,2024-10-29,P012,2,79.0,0.0,158.0,DTC,2024-10
O014257,C1199,2024-12-27,P005,1,25.0,0.0,25.0,DTC,2024-12
O014258,C1287,2024-08-12,P001,1,25.0,0.0,25.0,DTC,2024-08
O014259,C1861,2024-07-23,P003,1,25.0,0.1,22.5,DTC,2024-07
O014260,C1854,2025-10-27,P009,1,32.0,0.0,32.0,DTC,2025-10
O014261,C1762,2024-10-10,P001,2,25.0,0.0,50.0,DTC,2024-10
O014262,C2295,2024-06-23,P002,2,25.0,0.0,50.0,DTC,2024-06
O014263,C1017,2024-03-09,P011,1,20.0,0.0,20.0,DTC,2024-03
O014264,C1952,2024-09-27,P011,1,20.0,0.0,20.0,DTC,2024-09
O014265,C2353,2025-01-05,P002,1,25.0,0.0,25.0,DTC,2025-01
O014266,C1880,2025-11-28,P011,1,20.0,0.0,20.0,DTC,2025-11
O014267,C0974,2024-05-15,P004,1,32.0,0.0,32.0,Subscription,2024-05
O014268,C0404,2025-06-20,P004,1,32.0,0.15,27.2,DTC,2025-06
O014269,C2799,2025-02-17,P002,1,25.0,0.0,25.0,DTC,2025-02
O014270,C2764,2025-12-23,P007,1,32.0,0.0,32.0,DTC,2025-12
O014271,C0127,2024-02-08,P001,1,25.0,0.15,21.25,DTC,2024-02
O014272,C1772,2025-02-22,P004,1,32.0,0.0,32.0,DTC,2025-02
O014273,C2827,2025-08-24,P010,1,28.0,0.0,28.0,DTC,2025-08
O014274,C2770,2025-04-05,P003,2,25.0,0.0,50.0,Subscription,2025-04
O014275,C1361,2024-03-19,P005,1,25.0,0.0,25.0,DTC,2024-03
O014276,C0902,2025-03-11,P001,1,25.0,0.05,23.75,DTC,2025-03
O014277,C0343,2025-06-05,P009,2,32.0,0.0,64.0,DTC,2025-06
O014278,C2111,2025-07-08,P005,3,25.0,0.0,75.0,Subscription,2025-07
O014279,C2157,2025-12-22,P002,1,25.0,0.0,25.0,DTC,2025-12
O014280,C0641,2025-02-10,P011,1,20.0,0.0,20.0,Subscription,2025-02
O014281,C1190,2025-01-27,P011,1,20.0,0.05,19.0,Subscription,2025-01
O014282,C1841,2024-09-25,P012,1,79.0,0.0,79.0,DTC,2024-09
O014283,C1700,2024-08-12,P004,1,32.0,0.15,27.2,DTC,2024-08
O014284,C1770,2025-08-21,P010,1,28.0,0.0,28.0,DTC,2025-08
O014285,C2294,2025-12-30,P010,1,28.0,0.0,28.0,DTC,2025-12
O014286,C2122,2025-01-18,P009,1,32.0,0.15,27.2,DTC,2025-01
O014287,C2547,2024-09-15,P010,2,28.0,0.0,56.0,Subscription,2024-09
O014288,C0054,2025-07-29,P006,1,25.0,0.0,25.0,Subscription,2025-07
O014289,C2417,2024-12-10,P009,1,32.0,0.0,32.0,DTC,2024-12
O014290,C2953,2024-07-15,P001,3,25.0,0.15,63.75,DTC,2024-07
O014291,C2159,2024-02-16,P006,3,25.0,0.15,63.75,DTC,2024-02
O014292,C2967,2025-08-08,P009,3,32.0,0.05,91.2,DTC,2025-08
O014293,C1119,2025-03-25,P008,1,25.0,0.0,25.0,DTC,2025-03
O014294,C1577,2025-05-25,P012,2,79.0,0.15,134.3,DTC,2025-05
O014295,C2446,2025-07-05,P001,1,25.0,0.0,25.0,DTC,2025-07
O014296,C0801,2025-05-16,P012,3,79.0,0.0,237.0,DTC,2025-05
O014297,C1119,2024-02-15,P009,2,32.0,0.0,64.0,DTC,2024-02
O014298,C2607,2025-07-06,P011,1,20.0,0.0,20.0,DTC,2025-07
O014299,C1563,2024-07-15,P004,2,32.0,0.05,60.8,DTC,2024-07
O014300,C2237,2024-05-17,P004,1,32.0,0.15,27.2,Subscription,2024-05
O014301,C2708,2025-11-27,P012,1,79.0,0.0,79.0,DTC,2025-11
O014302,C0683,2025-03-06,P008,1,25.0,0.0,25.0,DTC,2025-03
O014303,C0789,2025-06-19,P011,2,20.0,0.0,40.0,DTC,2025-06
O014304,C1791,2025-10-12,P010,3,28.0,0.0,84.0,DTC,2025-10
O014305,C2832,2025-03-12,P010,1,28.0,0.0,28.0,DTC,2025-03
O014306,C2467,2024-12-26,P002,2,25.0,0.0,50.0,DTC,2024-12
O014307,C0275,2025-10-18,P012,1,79.0,0.0,79.0,DTC,2025-10
O014308,C1938,2024-06-14,P003,1,25.0,0.15,21.25,DTC,2024-06
O014309,C2153,2025-09-23,P004,1,32.0,0.0,32.0,DTC,2025-09
O014310,C1088,2024-09-03,P010,1,28.0,0.0,28.0,Subscription,2024-09
O014311,C0864,2025-06-19,P008,2,25.0,0.0,50.0,DTC,2025-06
O014312,C1176,2024-01-07,P008,1,25.0,0.0,25.0,DTC,2024-01
O014313,C0409,2024-04-05,P012,1,79.0,0.0,79.0,Subscription,2024-04
O014314,C2074,2025-10-03,P002,1,25.0,0.0,25.0,DTC,2025-10
O014315,C0327,2024-02-20,P003,1,25.0,0.0,25.0,DTC,2024-02
O014316,C1962,2024-01-01,P009,2,32.0,0.0,64.0,DTC,2024-01
O014317,C2468,2025-05-30,P001,1,25.0,0.15,21.25,DTC,2025-05
O014318,C2614,2025-06-03,P009,1,32.0,0.0,32.0,Subscription,2025-06
O014319,C1957,2024-07-15,P007,1,32.0,0.0,32.0,Subscription,2024-07
O014320,C0205,2024-02-27,P003,2,25.0,0.0,50.0,DTC,2024-02
O014321,C1749,2024-05-30,P012,1,79.0,0.15,67.15,Subscription,2024-05
O014322,C1856,2024-09-12,P009,1,32.0,0.1,28.8,DTC,2024-09
O014323,C2259,2024-08-24,P008,2,25.0,0.0,50.0,DTC,2024-08
O014324,C0148,2025-06-18,P006,1,25.0,0.0,25.0,DTC,2025-06
O014325,C1661,2025-05-08,P012,1,79.0,0.0,79.0,DTC,2025-05
O014326,C0708,2025-09-01,P012,1,79.0,0.0,79.0,DTC,2025-09
O014327,C0295,2025-06-03,P001,2,25.0,0.1,45.0,DTC,2025-06
O014328,C1128,2024-12-11,P001,2,25.0,0.0,50.0,Subscription,2024-12
O014329,C2288,2024-02-01,P011,1,20.0,0.0,20.0,DTC,2024-02
O014330,C0785,2025-02-08,P002,2,25.0,0.0,50.0,DTC,2025-02
O014331,C1554,2025-03-18,P008,1,25.0,0.0,25.0,DTC,2025-03
O014332,C2609,2025-11-28,P008,1,25.0,0.1,22.5,DTC,2025-11
O014333,C0289,2025-03-25,P012,1,79.0,0.0,79.0,DTC,2025-03
O014334,C1089,2025-11-30,P010,1,28.0,0.0,28.0,DTC,2025-11
O014335,C2434,2024-03-28,P010,1,28.0,0.0,28.0,DTC,2024-03
O014336,C0823,2025-08-21,P007,1,32.0,0.0,32.0,DTC,2025-08
O014337,C1102,2024-12-02,P002,1,25.0,0.0,25.0,DTC,2024-12
O014338,C2163,2025-05-12,P007,2,32.0,0.0,64.0,DTC,2025-05
O014339,C1276,2025-02-17,P003,3,25.0,0.0,75.0,DTC,2025-02
O014340,C1634,2025-10-04,P005,1,25.0,0.0,25.0,DTC,2025-10
O014341,C1587,2024-09-01,P011,2,20.0,0.0,40.0,DTC,2024-09
O014342,C1353,2025-01-04,P004,1,32.0,0.0,32.0,Subscription,2025-01
O014343,C2685,2024-07-02,P001,1,25.0,0.0,25.0,DTC,2024-07
O014344,C2003,2024-01-22,P005,1,25.0,0.1,22.5,DTC,2024-01
O014345,C1191,2025-04-09,P002,1,25.0,0.0,25.0,DTC,2025-04
O014346,C0960,2025-08-27,P003,2,25.0,0.0,50.0,DTC,2025-08
O014347,C0330,2024-12-10,P004,1,32.0,0.0,32.0,DTC,2024-12
O014348,C0281,2024-06-27,P003,2,25.0,0.0,50.0,DTC,2024-06
